gene_id	dispersion
Smp_006630	0.0717681821340161
Smp_006680	0.0208083956012672
Smp_006690	0.015361196877443
Smp_006700	0.0700388022261282
Smp_006710	0.0288711678917614
Smp_006720	0.130600534941165
Smp_006730	0.0776698046836469
Smp_006750	0.0386564520134731
Smp_006760	0.0716389380063206
Smp_006780	0.135078933550698
Smp_006810	0.0124230708214004
Smp_006830	0.0553350154305619
Smp_006840	0.117258369320867
Smp_006850	0.146972338325248
Smp_006860	0.0740936627292753
Smp_006920	0.0570038733424969
Smp_006930	0.0446907093302711
Smp_007000	0.0654667315265168
Smp_007070	0.0623793518732731
Smp_007170	0.0258023645754577
Smp_007180	0.0477520798391873
Smp_007190	0.0181290232717665
Smp_007210	0.0832102977023731
Smp_007260	0.0371506804820806
Smp_007270	0.12832849780525
Smp_007290	0.0531881798367455
Smp_007300	0.0695680745679698
Smp_007330	0.0526262845636662
Smp_007380	0.0746111802632839
Smp_007450	0.109491010185243
Smp_007500	0.0199565102377172
Smp_007510	0.0832282933802338
Smp_007540	0.0684665439126498
Smp_007550	0.0522418309808344
Smp_007570	0.324789982374841
Smp_007630	0.105266229696595
Smp_007650	0.0408235167164916
Smp_007660	0.0124827381623108
Smp_007670	0.0893790719259332
Smp_007690	0.105533641181614
Smp_007710	0.0779319129973891
Smp_007730	0.064560880355615
Smp_007760	0.054596939753622
Smp_007890	0.101639346613346
Smp_007900	0.16456379699821
Smp_007960	0.0315270909475503
Smp_007970	0.0338412970659082
Smp_008070	0.183633827642901
Smp_008120	0.0272000838327527
Smp_008140	0.0620680907320688
Smp_008220	0.0303773032057541
Smp_008230	0.0664744855422951
Smp_008260	0.0213347624311198
Smp_008290	0.0579454150594573
Smp_008310	0.0902782885676123
Smp_008320	0.0299030945625208
Smp_008360	0.0918641873407594
Smp_008400	0.577376563179385
Smp_008430	0.071807757418681
Smp_008440	0.166335294364327
Smp_008450	0.0745969958386345
Smp_008470	0.0183324468869454
Smp_008490	0.0548716116042681
Smp_008500	0.0464400224632584
Smp_008545	0.040003680059371
Smp_008580	0.0633973983118906
Smp_008610	0.0863320095381747
Smp_008620	0.0202625863384639
Smp_008660	0.0906256174972581
Smp_008710	0.0258351187397024
Smp_008770	0.132204577503784
Smp_008830	0.0591364751152427
Smp_008850	0.0622587008818003
Smp_008900	0.045571748897612
Smp_009020	0.151070385067512
Smp_009030	0.0727482752235595
Smp_009070	0.0538332655862409
Smp_009150	0.00907374742044577
Smp_009230	0.609922009354296
Smp_009250	0.0197097697571108
Smp_009310	0.0429589292633739
Smp_009320	0.120537974050627
Smp_009340	0.0168036668253726
Smp_009390	0.135553192344535
Smp_009400	0.0402807016649187
Smp_009420	0.0361101475482209
Smp_009430	0.0659777517654396
Smp_009520	0.0112053923936749
Smp_009540	0.0312099036520829
Smp_009550	0.0300035701169036
Smp_009560	0.0160520327689105
Smp_009600	0.0732396657092747
Smp_009630	0.180699768507258
Smp_009650	0.0326180488882328
Smp_009690	0.0526814201615685
Smp_009760	0.0876777966054126
Smp_009800	0.0356850059847703
Smp_009810	0.283877173213342
Smp_009830	0.170155000504463
Smp_009990	0.0360617675274907
Smp_010090	0.0464447056998202
Smp_010100	0.0194211926080777
Smp_010110	0.0416094562714712
Smp_010140	0.0422171134523673
Smp_010160	0.118245764148355
Smp_010230	0.0170725950185735
Smp_010250	0.0378475413697671
Smp_010260	0.0398637117810491
Smp_010280	0.0720660776005397
Smp_010290	0.0512698493111667
Smp_010370	0.134802332371234
Smp_010380	0.0364203024362884
Smp_010400	0.151746141183812
Smp_010450	0.418232772927837
Smp_010550	0.166517324118787
Smp_010620	0.0224354414251318
Smp_010690	0.0178053647399878
Smp_010710	0.0331749889598568
Smp_010720	0.114009112046447
Smp_010800	0.0215004851503336
Smp_010820	0.0851765544204753
Smp_010930	0.0307050432852234
Smp_010940	0.0437514772386175
Smp_011000	0.07440741259367
Smp_011010	0.044558954720167
Smp_011030	0.176797385595675
Smp_011120	0.0114148330928261
Smp_011150	0.0512775002476173
Smp_011220	0.0363175504591708
Smp_011230	0.0611481916185447
Smp_011270	0.0724420200997123
Smp_011560	0.0467042316348181
