	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_000820	38.4837681579824	89.5781644647756	47.1320170896133	58.347774952124	36.6845111026777	374.414535390526	167.039677501173	98.7635099059633	112.828627488784	70.5514219839249	277.4963463079	5116.28050940324	2026.24362749683	2522.25721617611	4127.34711592401	3278.37355601745	1926.5730257823	1312.15363720491	7631.40363300295	7186.36272127613	8088.87099029903	8561.96725238767	8373.39615507822
Smp_000830	0	7.4648470387313	0	0	10.6718577753244	6.5304860823929	0	0	2.21232602919184	7.21548633926504	2.67681362997974	16.741755593597	3.19849033543304	0	8.49636871988017	6.38229764312287	10.2907372609509	0	5.94963900701893	17.7880265378122	20.6932205218367	20.8828469570431	15.2222276627069
Smp_000850	1303.48246986715	1452.65923373711	1391.44969855605	481.937465838323	500.910324329291	371.14929234933	484.285576631308	455.238053472799	453.526835984328	467.403170643502	422.044282326805	2474.43147673363	5501.40337694483	7384.30240003331	1441.550559473	1959.89723457565	1570.807537618	4590.35080748852	2806.2463983106	2512.29715984042	2855.66443201347	2756.53579832969	2605.34281150176
Smp_000870	654.224058685701	774.851122620309	723.863366943465	686.53355982629	769.040750934317	592.097404803623	503.708794945398	554.001563378763	624.982103246696	804.125866475871	664.742051444968	942.895675031382	442.990911457476	378.243546359493	490.901303815299	460.057288441774	431.47591229844	360.842250231351	1018.37987670141	887.308617886162	909.412586091246	951.818182357859	1052.67558990565
Smp_000880	12091.9723788009	9337.03067604511	10767.9072476226	3632.71731325302	3304.94095479579	4176.24584969026	3404.24272984949	3248.39356800082	3341.71846709428	2556.68732621291	6473.427628501	3676.4895283539	10267.1539767401	10039.6101099037	10141.8321286303	8809.69818005727	9532.16291428649	5150.20302602928	5357.64992582055	5674.38046556209	7553.02549047041	8532.2916277645	9176.66139943337
Smp_000900	0.620705938031974	1.49296940774626	2.81385176654408	7.57763311066545	6.00291999861999	3.26524304119645	15.5385746512719	6.1727193691227	1.10616301459592	0.801720704362783	1.78454241998649	351.576867465537	121.542632746455	155.859149756173	675.933333714912	629.720034121457	453.527492143335	159.645359193264	319.297293376683	290.886551618341	205.843088348797	197.837497487777	149.880395448191
Smp_000910	31.0352969015987	35.8312657859102	26.0281288405327	139.428449236244	162.745831073698	3069.32845872466	2389.05585263306	2140.3904412433	2060.7816961922	1982.65530188916	1295.57779691019	212.955131150554	46.3781098637791	41.8158694467781	211.465177028129	168.599029405829	196.259060619563	45.9253773021719	156.673827184832	159.045884338086	136.139608696294	112.107915243073	153.393217216508
Smp_000950	15.5176484507994	5.97187763098504	7.0346294163602	130.335289503446	195.428395510629	1.08841434706548	0	3.08635968456135	2.21232602919184	1.60344140872557	0	20.0901067123164	977.138797474793	971.268603968345	22.6569832530138	67.5459833897171	24.9917904908807	778.544491408248	17.8489170210568	17.7880265378122	17.4258699131257	12.0900692909197	25.7606929676578
Smp_000980	4435.56463317649	3827.97356146141	4379.76027462586	6760.00649802465	6455.80696296032	7338.08952791549	6363.04631969585	5830.13344413639	6598.26238206467	5657.74301068816	7594.12026825252	3101.2428061579	3879.76877688028	4369.75835718831	6351.50763859487	5905.75275243636	6632.38016468284	3459.71175676362	4102.27609533955	4164.4909188525	4535.08264489096	4483.21751251467	4009.30057823911
Smp_000990	2006.74229765737	2214.0736316877	2048.48408604409	1916.38341368729	1714.83414627244	2664.4383216163	2773.63557525204	2516.92632275978	2311.88070050548	2423.60168928869	2289.56792484267	2480.45850874733	1760.76892965589	1507.2720214225	1725.70689110455	1692.37259170142	1797.20375735892	1469.6120736695	2041.71778590866	1980.7490727105	1811.2013540955	1870.66344846776	1854.76989367136
Smp_001000	7.44847125638369	7.4648470387313	4.22077764981612	37.8881655533272	70.0340666505666	20.6798725942442	1.29488122093933	9.25907905368406	8.84930411676737	1.60344140872557	27.6604075097906	256.483695693906	156.726026436219	165.362756448622	505.061918348432	359.004242425662	487.339914572174	80.9161409609696	343.095849404758	396.56835634299	503.171993741504	527.566659967405	491.795047564376
Smp_001020	857.815606360188	853.97850123086	815.313549356147	844.906091839198	703.675622060455	374.414535390526	455.798189770643	237.649695711224	397.112522239936	383.22249668541	337.278517377447	583.952435104663	490.968266488971	478.981777299458	330.414339106451	393.57502132591	340.329382272875	551.104527626063	464.071842547477	493.879325049845	472.676721393534	511.080201843423	544.487374089131
Smp_001030	540.014166087817	607.638548952728	561.363427425544	598.63301574257	641.645448741382	645.429707809832	615.06857994618	578.692440855253	559.718485385536	669.436788142924	600.498524325454	722.574171419646	551.739582862199	516.996204069256	726.911546034192	644.61206195541	679.188659222758	603.590673114259	572.156951174987	638.276246356791	786.342379829796	734.196935121305	840.735343217196
Smp_001040	4503.84228636	4886.48887155351	5005.13882974028	5711.26207550855	5999.58504306521	11143.1860852564	10684.0649539704	10277.5777495893	10903.448834872	11587.2693401553	9102.0586131411	22610.7454344883	7681.17454054244	6774.17085037805	14481.5884625513	15460.5841823282	14802.4904972163	7350.24729107618	19664.5485246987	20193.5955384258	20981.8364922729	21121.3510512367	20191.699524286
Smp_001070	24.207531583247	40.310174009149	41.5043135565252	54.5589583967912	80.0389333149333	264.484686336912	304.297086920742	228.39061665754	216.807950860801	262.16267032663	212.360547978393	991.111931140941	155.126781268502	140.653379048253	633.451490115511	631.315608532238	616.709182995556	142.149977363865	669.33438828963	656.064272894603	727.530068872997	724.305060246916	614.74380945547
Smp_001080	346.353913421842	253.804799316864	352.434933759646	741.850281534147	825.734995365728	2312.88048751415	1751.97429193091	1481.45264858945	1365.00516001137	1356.51143178183	2490.32894709115	1103.61652872991	814.015790367708	832.515946258582	2928.41508545203	2528.45358295051	1423.06195265721	513.92684123859	1654.99125045243	1762.06098174563	2559.42464349033	2682.8962853759	1991.76994263572
Smp_001090	2800.62519240027	2557.45659546934	2749.8366388552	2860.55649927621	2897.40938600058	2520.76762780366	2395.53025873775	2675.87384651469	2362.76419917689	2687.36780102405	3058.70570785685	1248.93496728233	2120.5990923921	1748.66363141072	1722.87476819792	1464.7373090967	1274.58131503492	1642.37896923481	1506.25027527696	1934.70947461263	1938.62802783523	1960.78941954552	1564.37662749049
Smp_001095	839.194428219229	759.921428542846	770.291921091442	759.278837688678	725.019337611104	1091.67959010668	1142.08523686849	868.810251204021	879.399596603758	910.754720156121	1233.11881221067	413.186528049974	697.270893124402	684.259681856368	581.529236827354	554.196178677836	483.664651264691	592.656059470885	479.937546566194	565.031431201094	496.637292524082	540.75582646659	471.889057543913
Smp_001100	23.586825645215	35.8312657859102	33.0627582568929	105.32910023825	254.123613274913	394.005993637705	691.4665719816	489.188010002974	400.431011283724	412.886162746833	730.770120984468	4999.7578904718	2194.16437010706	1569.99582559267	5794.52346695828	4777.6816440144	4559.53165926273	1756.09895112591	4047.73773777521	5445.22882957498	3761.80966749601	3701.75939743796	3167.39429443247
Smp_001120	498.426868239675	440.425975285146	494.534447970122	391.763631821404	384.853871022637	412.509037537818	280.989224943834	297.83370956017	280.965405707364	438.541225286442	314.079465917623	265.85907882632	388.616575755114	317.420463527815	310.589478760064	334.006909990097	391.78306857763	404.580704804848	318.305686875513	262.634980058286	277.724801740441	304.449926689523	340.743711526746
Smp_001160	1.24141187606395	1.49296940774626	2.11038882490806	6.8198697995989	0	804.338202481392	668.158710004692	631.160555492796	585.160234721242	622.936987289882	480.93418218636	157.372502579812	63.9698067086608	62.7238041701671	178.423743117484	169.662745679683	221.250851110444	52.4861454881965	145.766155671964	126.608894769134	103.466102609184	93.4232627025612	87.8205442079243
Smp_001170	15786.4141219672	14965.5253432485	16008.0026998693	6579.65882999081	6433.12926518776	5852.4039441711	5847.683593762	6360.98730988095	6085.00274329216	5800.44929606473	4755.805549264	4916.04911250382	7516.45228826764	7293.06777578579	4149.06005820815	4392.08449474239	4205.23627642142	6521.40357690841	3617.38051626751	4430.26496241746	4098.34678019325	3957.8490469638	3618.20642136648
Smp_001180	3480.29819454528	4020.56661506068	3892.96391901373	5789.3116965484	5675.42736313973	2934.36507968854	3975.28534828373	4606.39182920782	4721.10374629539	5060.46108593788	3406.69147975421	2742.29956623119	1983.06400796848	1824.69248495032	2312.90037374516	2283.79883996413	2548.42757740833	2224.10041506233	2256.89639666252	2204.66893618649	2430.90885288103	2331.18517873097	1929.71009139546
Smp_001210	2204.74749188957	2094.636079068	2014.01440190393	1436.71923778217	1725.50600404777	922.97536631153	982.814846692948	1020.04187574753	1077.40277621643	1282.75312698045	890.486667573259	406.489825812535	671.682970440938	623.436599024691	258.667225471907	393.043163188984	274.909695399688	901.012164214039	344.087455905928	263.68133456051	425.844696002009	379.188536851572	403.974503356452
Smp_001360	6945.69944657779	5922.60964052941	6318.50414177473	4320.00863639037	4199.37603459016	3998.83431111859	3959.74677363246	3678.94074399713	3162.52005872974	3146.75376462392	3450.41276904388	3578.04800546355	4031.69706781334	3725.41382344023	4441.71275855958	4108.60410776035	4808.71451151004	4312.61162094681	3604.4896317523	3474.94330188673	3704.08647340878	3830.35377080501	4559.64265527543
Smp_001390	1444.3827178004	1355.6162222336	1416.77436445494	1387.46462256284	1407.35124412091	2642.67003467499	2517.24909350605	3291.60260358468	2541.96260754143	3139.53827828466	1833.61733653612	1409.65582098087	750.045983659047	655.74886177902	627.787244302257	719.072201125177	674.043290592282	1080.33982796538	954.917060626539	894.633099401732	1086.93863583121	999.079362313272	970.709748644923
Smp_001410	1592.11073105201	1309.33417059347	1466.7202333111	1773.92391120678	1886.25086178859	1269.09112867835	1230.13715989236	1146.58262281454	1165.8958173841	948.435593261172	1568.61278716813	2814.62395039552	4840.9151226779	4654.8665579618	1692.66545719391	1824.27340965929	1831.75123244926	3835.86246609569	2840.95262585154	3257.30156542408	3174.77567479758	3156.6071821383	3401.58241232027
Smp_001420	177.521898277145	223.945411161939	234.956622506431	347.813359779544	397.526702130835	457.134025767503	463.567477096279	367.276802462801	451.314509955136	371.196686119968	451.489232256582	1315.90198965672	1178.64368860707	1341.90926497388	609.850465893621	666.95010370634	614.504025011066	1051.9098324926	1220.66760294005	1177.14881500228	1117.43390817918	1245.27713696473	1241.19702480533
Smp_001500	11053.5313444734	9870.02075461052	10930.4071871405	7069.1739289398	7025.41737171827	6287.7696829973	5705.24665945867	5952.04465167657	5580.59240863642	4895.30662083915	6580.50017370019	4741.26518410666	6235.45690892671	6968.04442690402	4521.956240914	4683.01089564141	4464.70986592969	5172.07225331603	4386.86716117529	5023.54796517861	4039.53446923645	4245.81251552934	4540.90760584441
Smp_001530	2200.40255032335	2315.59555141445	2165.25893435567	2133.10372065232	2006.30926176099	1884.04523477035	2152.09258920116	2026.19513291453	1872.7339837109	2025.14649922039	2353.81145196218	2008.34100100789	1987.86174347163	1828.4939276273	2226.04860460861	2356.13154658619	1822.9306005113	1211.55519168587	2371.92275079821	2557.29040343606	2540.90965670764	2589.47302267334	2206.05207050306
Smp_001560	80.0710660061247	62.7047151253429	71.049757105238	256.881762451559	143.403088855922	10799.2471515837	10157.0482970481	9681.91033046896	8101.53791890053	10444.015615734	8246.37052275758	576.58606264348	179.11545878425	144.454821725233	468.244320562285	451.015700114016	582.896760566717	157.458436464589	550.341608149251	505.389224574311	449.805267132557	473.710896762399	443.786483397378
Smp_001590	1829.22039938023	1452.65923373711	1617.26130282121	1203.32813797367	1384.67354634835	1792.61842961685	1480.04923553365	1856.44535026365	1318.54631339834	1332.45981065094	1374.0976633896	1103.61652872991	1175.44519827164	1134.73063907848	1161.17039171696	1072.75786218157	1331.18036997015	1172.19058256972	1023.33790920726	955.321660530738	1047.73042852668	1036.4486673943	1118.24826291424
Smp_001610	68.8983591215491	59.7187763098504	54.8701094476096	151.552662213309	112.721497751864	5098.13280165472	4345.62137747238	4140.35151683905	3351.67393422564	3585.29498991036	2747.3030555692	425.910262301107	118.344142411022	155.859149756173	518.27849191269	512.711243997538	580.691602582228	161.832281921939	329.213358388381	334.833440711759	325.645944001536	320.936384813504	325.52148386404
Smp_001640	3460.43560452826	2941.14973326013	3385.76713809416	1134.37167666662	1336.65018635939	1007.87168538264	756.210633028566	952.141962687177	869.444129472394	774.462200414448	726.308764934502	2071.29000203982	1923.89193676297	2410.11465720521	2511.14897720903	2542.28189451061	3258.48844841394	2904.2333836802	2217.23213661572	2315.58251342226	2054.07441600969	2038.82532133237	2543.28296026149
Smp_001780	14.2762365747354	34.338296378164	20.4004253074446	46.2235619750592	78.0379599820599	47.8902312708813	41.4361990700584	58.6408340066657	45.3526835984328	39.2843145137764	20.5222378298447	725.252852314621	243.085265492911	226.1858392803	479.572812188792	483.459046466558	419.715069714496	384.898400246774	720.897926350461	500.15745206319	379.012670610484	423.152425182189	503.504453458766
Smp_001830	24203.8073476188	18715.8644955071	22557.9461494423	9788.78645235763	9144.44813123112	9477.91213424623	7348.45092883067	6661.90737912568	8197.77410117037	5793.23380972547	8715.70517921403	5218.74005363605	14358.0231157589	14253.5093173359	9066.56946508102	9114.45289251639	8073.81843387746	9908.94688362576	4974.889816369	6168.25979061194	5698.2594615921	5514.17069386764	5937.83972904512
Smp_001900	14.2762365747354	0	11.9588700078123	5.30434317746581	16.0077866629866	106.664606012417	82.8723981401169	86.4180711677179	80.7499000655023	105.025412271525	80.3044088993921	33.483511187194	139.134329591337	134.951215032784	118.949162078322	142.006122559484	125.6940051159	113.719981891092	42.6390795503024	31.3906350667274	26.1388048696885	21.9819441653085	21.0769306099018
Smp_001940	600.843348014951	543.440864419638	523.376428577199	661.527370561094	673.661022067355	722.707126451481	717.364196400387	552.458383536482	577.417093619071	597.281924750273	566.592218345711	1112.32224163858	949.951629623612	1068.20539223133	1119.63258908643	1099.88262716484	1190.78531162432	1102.20905525213	1513.19152078515	1044.2617932198	1133.77066122274	1054.03422272654	1323.16286606606
Smp_001950	472.977924780364	509.102568041474	476.244411487586	1159.37786593181	1351.99098191141	3042.11810004803	2231.08034367846	2671.24430698785	2514.30853217653	2284.90400743393	1963.88893319513	3882.74795726701	1050.70407518975	891.438307751769	2682.96443354438	2284.86255623799	2272.78282934715	1327.46209630564	2946.06291497554	2877.47488111668	2929.72437914426	2924.6976711943	3484.71919417044
Smp_001960	1710.04485927809	1615.39289918145	1675.648726977	1242.73183014913	1347.98903524567	1627.1794488629	1458.03625477768	1467.56403000892	1384.91609427409	1259.50322655393	1360.7135952397	1238.88991392618	1524.08064483384	1372.32080638972	1417.94953525111	1392.40460247464	1539.93532583515	1309.96671447624	1190.91940790496	1283.87697422915	1310.20759409314	1334.30401083423	1284.52182661457
Smp_001980	0.620705938031974	0	0	4.54657986639927	0	5.44207173532742	18.1283370931506	0	3.31848904378776	1.60344140872557	1.78454241998649	93.7538313241431	4.79773550314956	9.50360669244956	70.8030726656681	58.5043950619597	68.3598975191737	34.9907636587976	47.5971120561515	52.3177251112124	34.8517398262514	48.3602771636787	32.7863365042917
Smp_002010	2580.89529033695	2133.4532836694	2444.53372218517	938.868742411449	1027.16631087498	836.990632893357	848.147199715258	586.408340066657	721.218285516541	833.789532537294	633.512559095205	326.799069187013	585.323731384246	653.84814044053	363.455773017096	379.214851628884	398.398542531098	936.002927872837	283.599459334569	284.608424604995	245.05129565333	241.801385818394	297.418909717504
Smp_002060	0	0	0	1.51552662213309	0	0	0	0	0	0	0	11.3843938036459	0	5.70216401546974	1.88808193775115	2.12743254770762	3.67526330748246	2.18692272867485	11.8992780140379	1.04635450222425	9.80205182613319	15.387360915716	9.36752471551193
Smp_002080	12020.5911959272	12745.4798339298	12247.9932768247	7745.09880241115	8193.31880700533	2414.10302179124	2301.00392960918	2055.51554991786	2701.25008164324	2526.22193944713	3777.8763031114	2271.52139893924	9449.93969603691	9604.34492338953	3253.16517874523	3538.45218497471	2788.78979771769	7061.5734908911	2533.5546104889	2891.0774896456	3305.46969914603	3345.65190195996	3122.89855203379
Smp_002100	1578.45520041531	1373.53185512656	1588.41932221413	526.645501191249	713.680488724822	688.966281692451	413.067109479645	532.397045586833	579.629419648263	586.859555593557	581.760828915596	4016.01233179204	1522.48139966613	1699.24487660998	3477.84692933762	3231.57003996788	3551.03940768955	1438.99515546805	5732.47718326274	5436.85799355719	5027.36346993676	4969.01847856799	5388.66859259824
Smp_002160	1269.34364327539	1122.71299462519	1148.75498369162	1227.5765639278	1280.62293303893	1399.70085032621	1531.84448437122	1550.89574149208	1151.51569819435	1508.83836561076	1271.48647424038	827.712396547435	1225.02179847085	1142.33352443244	782.609963197851	808.956226265824	774.010452555805	1318.71440539094	735.772023868008	820.34192974381	681.787160351042	710.016796539465	729.495987220491
Smp_002180	16287.323813959	14317.5766202866	15894.7451662659	5993.90779053637	6070.28610082673	5783.83384030598	4406.48079485653	4413.49434892273	5174.63058227972	4421.48968456075	7930.50651441997	4155.97340855451	8368.84996266054	8963.80183231843	7722.2551254022	7396.01925210556	6808.792803442	6357.3843722578	4951.09126034092	6372.29891854567	6411.63101116068	6846.27651028534	6409.72878658904
Smp_002230	3706.23515598892	3538.33749635863	3812.06568072559	2422.56930547974	2345.8077372385	1693.57272403389	1555.15234634813	1405.8368363177	1751.05605210534	1908.89699708779	2030.80927394463	1121.02795454725	2138.19078923699	1883.6148464435	1057.32588514064	1247.20733109359	840.900244751986	2116.94120135726	1334.70235057458	1416.76399601163	1190.4047384404	1160.64665192829	1194.35940122777
Smp_002280	4899.8526748244	5392.60550077949	5164.12145455002	3428.87898257612	3794.51243023879	5514.9954965808	6985.88418696766	6708.2027743941	4879.28505738261	6036.15518314739	6968.63815004725	3795.69082818031	3812.60047983618	3702.60516737835	4418.11173433769	4447.39774098279	4147.1671161632	2611.18573803777	4530.65010384492	4334.00034821283	4832.41155028366	5065.73903289535	4488.21527931965
Smp_002380	1201.6866960299	1042.09264660689	1141.01689133362	1076.02390171449	1063.1838308667	1683.7769949103	1524.07519704559	1472.19356953576	1176.95744753006	1318.02883797241	1572.1818720081	1754.53598620896	1306.5833020244	1336.20710095841	1956.05288751019	1726.94337060166	1733.98922847022	1369.01362815046	1579.62915636353	1831.12037889243	1968.03418331363	2028.93344645798	2189.65890225091
Smp_002410	17936.53949131	15290.9926741372	18000.9132135241	8346.76287139799	8149.29739368212	7480.67180738107	6989.76883063048	5691.24725833113	6130.3554268906	5600.8208406784	11201.5727702552	5623.22086877735	13567.9960029069	14021.6213140401	10240.0123893934	10603.6556759117	7929.74811222415	9445.31926514669	6982.89298123789	8596.84859027442	7636.88748942733	7666.20302765135	8434.28506572905
Smp_002510	3137.66851675163	2729.14807736016	2956.65474369619	1846.66918906917	1740.8467995998	2951.77970924159	2752.91747571701	2952.10303828293	2303.03139638871	2591.96303720488	3232.69859380553	1315.90198965672	4218.80875243618	4109.35953381519	2704.67737582852	2565.15179439847	2241.9106175643	2972.02798826913	1393.2071341436	1744.27295520782	1952.78654713965	2148.73504215891	2018.70157619282
Smp_002550	4260.52555865147	3636.87347726989	4275.64775926373	2609.73684331318	2515.22347942178	2742.80415460502	2039.43792297944	1683.60920792822	2151.48706338907	1496.81255504532	3026.58394429709	2077.98670427726	3735.83671178579	3685.49867533194	2769.81620268094	2682.16058452239	2604.29157968207	2703.03649264212	2756.66607325211	2133.51683003524	2495.16674818568	2678.49989654284	2652.18043507931
Smp_002600	4359.83850873659	4154.93386175784	4227.81227923248	4911.82178233334	5038.45085217505	6001.51670971908	5376.34682934008	6064.69678016306	5314.00712211881	5507.82123897232	4948.53613062254	11804.9467041571	18255.3835894841	23031.0404584823	11904.356617521	14752.1491439416	14355.5784790265	18131.7763434432	13909.2643919091	13665.3897990487	14230.4010178063	13523.2920504978	11286.6963416024
Smp_002640	2.4828237521279	0	2.11038882490806	3.03105324426618	1.33398222191555	1.08841434706548	27.1925056397258	4.62953952684203	1.10616301459592	5.61204493053948	3.56908483997298	863.874588629604	71.9660325472434	100.738230939965	660.828678212902	518.561683503733	513.066757724551	104.972290976393	475.971120561515	540.965277649936	877.828196873706	844.106655947847	731.837868399369
Smp_002740	2209.0924334558	2011.02979223421	2250.37795029363	1019.94941669557	1045.17507087084	1816.56354525229	1711.83297408179	1472.19356953576	1300.8477051648	1420.64908813085	1341.97589982984	1087.54444336006	2326.90171902754	2750.3437767949	1755.91620210857	1593.44697823301	1616.38080263078	2335.63347422474	916.244407080916	1104.95035434881	1275.35585426689	1271.6554699631	1352.43638080203
Smp_002820	1677.14744456239	2146.89000833912	1563.79811925687	3730.4687803806	3557.73058584878	1550.99044456831	2119.72055867768	1810.14995499523	1991.09342627266	2181.48203657113	2013.85612095476	1792.03751873862	3566.31672400784	4037.13212295257	2345.9418076558	2894.37198115622	2058.14745219018	3168.85103384986	2553.38674051229	2769.70036738758	2161.89698609715	2496.04975997078	2899.24889945094
Smp_002840	2263.71455600261	2269.31349977431	2258.11604265162	2638.53184913371	2592.59444829288	2406.48412136178	2256.97796809725	2038.54057165277	2054.14471810463	1971.43121202808	2199.44853263335	2616.40156416734	2605.17037821021	2431.0225919286	2698.06908904639	2693.32960539785	2720.42990019851	2151.93196501606	2527.60497148188	2495.55548780483	2720.61394018675	2740.04934020571	2579.5821185341
Smp_002870	880.781726067371	827.105051891428	914.501824126826	442.533773662862	491.572448775882	337.4084475903	321.130542792953	388.88132025473	372.776935918826	291.02461568369	323.002178017555	1035.31016590804	1173.84595310393	1212.66021395656	686.317784372543	693.011152415759	585.836971212703	1355.89209177841	885.504605544651	833.944538272725	700.302147133738	682.53936633283	692.025888358444
Smp_002880	25153.4874328077	22121.3277145763	26211.7326682997	11660.461830692	11575.6307306722	10418.3021301108	10072.881017687	9742.09434431791	9608.13194478017	8731.54019121507	15651.3292944915	9653.96594549176	23940.7001607163	24300.7223125935	17054.1001027373	15797.7822411399	12087.9410183098	16520.0142924098	11383.6426334296	13732.356487191	17196.0662536463	18679.1570544709	15975.1424617162
Smp_002920	1137.75398441261	894.288675240009	1055.19441245403	434.19837724113	384.18687991168	439.719396214455	422.13127802622	513.878887479465	374.989261948017	445.756711625707	355.123941577312	731.279884328316	259.077717170076	264.200266050098	354.959404297216	360.599816836442	238.89211498636	260.243804712308	772.461464411291	418.541800889699	1006.34398748301	1021.06130647858	930.897768603998
Smp_002950	256.972258345237	212.001655899969	246.212029572607	372.061785733674	484.235546555346	2748.24622634035	2163.74652018961	2089.46550644804	1546.4158944051	1549.72612153326	1210.81203196083	128.576682958825	183.9131942874	209.07934723389	178.423743117484	147.324703928753	195.524007958067	244.935345611584	126.925632149737	88.940132689061	86.040232696058	79.1349989951107	73.7692571346564
Smp_003000	2013.57006297572	1769.16874817932	2013.31093896229	988.881120941841	922.448706454606	661.755923015814	736.787414714476	703.690008079988	702.41351426841	652.600653351305	737.908290664414	999.147973825868	1431.32442510628	1562.39294023871	1069.59841773603	1025.954346132	1018.04793617264	1239.98518715864	951.942241123029	1040.0763752109	1107.63185635305	1149.65567984564	1059.70123344229
Smp_003130	863.401959802476	833.076929522413	863.149029387397	646.372104339763	672.327039845439	1271.26795737248	1134.31594954285	1171.27350029103	912.584487041635	1237.85676753614	1809.5260138663	695.78736246989	1162.65123692991	1229.76670600297	1258.40661151114	1133.92154792816	829.874454829538	833.217559625119	1016.39666369907	1068.32794677096	1315.65317844099	1271.6554699631	1211.92351006936
