group	gene_id	gene_name	gene_display_label	dataset	batch	condition	stage_class	stage_day	stage	tissue	sex	n	mean_TPM	median_TPM	mean_log2TPM	fraction_expressed
Readers	Smp_125340	Smp_125340	Smp_125340	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	19.9896086	19.563119	4.386425055887114	1
Readers	Smp_125340	Smp_125340	Smp_125340	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	18.7007668	19.110982	4.296412391347534	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	14.390516	14.171933	3.865658221946943	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	10.6912504	10.639143	3.5334854383402163	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	10.4987564	10.817166	3.488379267485029	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	13.128911	12.373655	3.784479262566112	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	17.1011912	17.111343	4.176515767516188	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	11.0885736	11.533570000000001	3.5529532174483984	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	7.6180424	10.064101	2.409527653861814	0.6
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	15.7125596	16.219089	4.013260252542698	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	7.5112276	7.568104	3.06801590191157	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	12.7019766	12.046794	3.691469820863528	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	12.6085992	10.902439	3.5974243805739987	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	14.189865	15.570654999999999	3.8984369731219846	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	15.7691338	16.594575	4.05994155153052	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	13.576448599999999	13.936324	3.8554698865512154	1
Readers	Smp_130470	Smp_130470	Smp_130470	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	13.565339400000001	11.589908000000001	3.77853570815364	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	5.5172348	4.849414	2.6545892006097853	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	4.8625712	4.100181	2.4870164647598427	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	3.4183336	3.940069	2.113121847195755	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	29.661952199999998	24.607087	4.840593625518593	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	26.051948799999998	26.035638	4.757561516178591	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	21.2177676	21.421902	4.410013468125627	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	28.0163576	40.879478	3.998832635295158	0.8
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	14.9227908	15.30117	3.9872865655480947	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	13.3472094	13.469099	3.835742634571407	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	15.684091800000001	15.496774	4.041735895926319	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	9.7556234	9.229379	3.4021478241269705	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	10.4520402	10.404376	3.5036157662346357	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	13.119305	13.521781	3.8141410743108666	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	11.0482234	10.296794	3.5793435114726297	1
Readers	Smp_144550	Smp_144550	Smp_144550	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	17.058313000000002	18.266597	4.150633650908636	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	15.9817296	12.831968	4.010703345074533	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	12.8092544	12.90118	3.779771867946976	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	12.9198884	14.813296	3.751178454629379	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	13.4234798	10.3445	3.648838002916744	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	7.6692908	7.679967	3.1111162264338916	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	7.8407586	7.967682	3.1237387355891326	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	5.1471224	7.77907	2.137475080597672	0.6
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	18.3259652	22.142154	4.1016333122525594	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	6.7257756	6.869816	2.9257965925992018	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	11.5387018	11.187924	3.5148710916778567	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	2.9432546	2.929223	1.908469025924902	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	11.7663936	11.701468	3.6645664318373736	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	13.008311800000001	12.936049	3.794644929182739	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	10.1702926	10.667773	3.4678027074772517	1
Readers	Smp_149240	Smp_149240	Smp_149240	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	6.8849148	7.057318	2.9724723124004075	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	14.0780036	11.963156	3.8743212780745435	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	10.1966012	10.229401	3.4784488413577908	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	11.0622718	11.691078	3.5596735481168897	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	22.1461166	22.840745	4.51203488575407	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	26.670631	26.427673	4.787943948057395	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	21.6900984	21.586363	4.496412309410843	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	12.9114982	18.358654	2.9382192020057074	0.6
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	32.7396666	33.332407	5.0436587639413455	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	20.664686800000002	21.838747	4.427224611975074	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	28.6796258	31.31471	4.853870636676458	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	16.6007236	16.819768	3.9069463251623775	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	21.1340444	21.848083	4.450464847747478	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	24.137147	22.938635	4.64241385660592	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	24.7045358	24.621933	4.682714777496204	1
Readers	Smp_150850	Smp_150850	Smp_150850	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	19.5683578	19.70691	4.355159303462674	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	13.5577576	12.583728	3.795782326939887	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	17.60494	17.597238	4.209790139804782	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	13.858436600000001	15.25955	3.8558937435944465	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	44.429427	49.14695	5.48415175034095	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	49.0791532	50.400495	5.642938799952543	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	62.096133800000004	63.37598	5.902696521945198	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	33.1732588	47.663856	4.246440826177036	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	33.135678	35.008144	5.055800766775288	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	35.1354228	36.767633	5.1547874010081705	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	44.4758792	47.880976	5.416111610746647	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	55.5839678	46.788471	5.7393187810986115	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	41.7617396	37.686268	5.35287813508352	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	57.2900734	62.732144	5.8415847152246085	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	46.8785498	46.113869	5.5630917080088835	1
Readers	Smp_159100	Smp_159100	Smp_159100	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	68.11125	64.694498	6.065867423145121	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	14.3224032	12.958037	3.901782551265094	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	12.5577802	12.888859	3.752993564959778	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	11.5869766	11.605023	3.63384024292155	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	41.528037600000005	42.050808	5.379818093056479	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	20.4931146	20.652568	4.424783644427472	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	15.0769852	14.153564	3.9951853051026	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	miracidium_mixed	miracidium		miracidium	whole_organism	mixed	5	15.2271348	20.071295	3.4253777683447457	0.8
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	schistosomulum_2d_female	schistosomulum_2d	2	schistosomulum_2d	whole_organism	female	5	22.5679652	23.216713	4.5272513015630595	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	schistosomulum_2d_male	schistosomulum_2d	2	schistosomulum_2d	whole_organism	male	5	13.645199	14.024003	3.8680353758504675	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	schistosomulum_2d_mixed	schistosomulum_2d	2	schistosomulum_2d	whole_organism	mixed	5	20.2196406	21.121892	4.362426402477211	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	sporocyst_1d_mixed	sporocyst_1d	1	sporocyst_1d	whole_organism	mixed	5	13.6213208	15.130517	3.8117258459348773	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	sporocyst_32d_female	sporocyst_32d	32	sporocyst_32d	whole_organism	female	5	12.6386918	12.007736	3.763747211750631	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	sporocyst_32d_male	sporocyst_32d	32	sporocyst_32d	whole_organism	male	5	14.6312888	14.717286	3.9557205725513973	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	sporocyst_32d_mixed	sporocyst_32d	32	sporocyst_32d	whole_organism	mixed	5	16.961681	17.272493	4.151240176869526	1
Readers	Smp_170390	Smp_170390	Smp_170390	PRJEB32839	not_declared	sporocyst_5d_mixed	sporocyst_5d	5	sporocyst_5d	whole_organism	mixed	5	23.2738314	23.4005	4.596662501037095	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	cercaria_female	cercaria		cercaria	whole_organism	female	5	14.046397599999999	15.09396	3.902075092415182	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	cercaria_male	cercaria		cercaria	whole_organism	male	5	12.210324	11.783275	3.719132660810542	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	cercaria_mixed	cercaria		cercaria	whole_organism	mixed	5	12.5939584	12.624976	3.763334768300412	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	egg_mixed	egg		egg	whole_organism	mixed	5	21.4378452	22.165985000000003	4.475430956433909	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	juvenile_26d_female	juvenile_26d	26	juvenile_26d	whole_organism	female	5	15.3028612	15.108844000000001	4.026276694045718	1
Readers	Smp_175680	Smp_175680	Smp_175680	PRJEB32839	not_declared	juvenile_26d_male	juvenile_26d	26	juvenile_26d	whole_organism	male	5	14.625039600000001	14.724891	3.9652874277355528	1
