	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_337780	189.579322455965	207.399222680919	204.616148194286	217.147619778025	212.46281395794	179.392941168661	260.940762198672	215.357473946393	205.800249435113	238.916817127551	177.080899757832	157.56345845864	189.652389983767	211.238238435923	183.584587525233	215.419844570274	225.998828728835	219.605200142539	202.100587129214	226.940240944422
Smp_337785	267.925879185216	252.445207697589	275.993874308572	248.168708317743	200.950050640022	268.092784302054	280.736268296502	264.080884341505	301.192639731217	239.758073525887	177.080899757832	181.8039905292	193.987301754824	233.907707926608	237.980020866043	243.11668172931	299.116096846987	261.914458885597	245.854322487085	222.638056281968
Smp_337790	741.87418532513	805.196982172978	755.652193796572	720.270899531574	752.516075053001	752.453725457439	709.938832326731	562.268155959588	476.961951480519	598.97455561555	437.930608383141	385.644828395274	443.244728590631	492.54574620669	507.043146498263	514.956009401323	603.771380672622	541.961457232505	509.418490238069	520.564344156873
Smp_337795	1393.79491662779	1550.3326509904	1345.708063008	1466.71584251853	1439.09541473974	1405.24470582118	1359.59135062825	1528.9406181986	1520.09540462588	1524.35659378564	2110.12569172506	2007.55679238911	1955.04520874694	1641.47567721183	1657.11802284681	2241.39219231452	1701.63823984064	1650.06109097926	1985.58618076434	1709.04285715965
Smp_337800	1505.9949237956	1509.97895607963	1438.02325544914	1432.78652692822	1389.90451692682	1508.89396071863	1531.45233538669	1566.94487830679	1489.18120406696	1567.2606701008	1749.60170419415	1702.34645677342	1618.00581854722	1630.14094246649	1609.5220186736	1677.19736129714	1534.35479308547	1608.75919553961	1789.73612725768	1720.8738649814
Smp_337805	2161.78462086267	2123.73050193176	1919.58498096686	2096.83170348155	1982.28852037605	1624.50274502732	1714.11086892576	1660.4938262654	1627.85347514555	1656.43384832446	2071.95256363355	1955.77020114746	1851.00732624156	1826.95315486289	1859.15820382696	1667.96508224412	1565.3742401659	1584.58247625786	1772.02628199378	1706.89176482842
Smp_337830	1853.23460115117	1768.0549119043	1803.47721315429	1828.30540580962	1877.62703566771	2107.86705873177	2171.20710063929	2247.12368742255	2346.82945385878	2472.45255471082	605.468226118096	641.272257502998	783.535302618647	1109.77357461214	1048.08343883453	1212.50598229554	1443.51212663565	1162.49725213069	1099.05216196557	956.160541230289
Smp_337850	2136.63634339402	2011.11553939008	2010.94847039315	2125.91397398754	2123.58152473232	1839.77427442971	1888.67124087935	1969.40024817041	1952.89421245079	1912.17579341874	2173.74757187758	2189.36078291831	2188.04671644128	2219.54714922429	2168.04655744085	2051.61756733595	2211.24344187625	2103.37457751203	1897.03695444484	2120.97703858957
Smp_337860	2557.38637027333	2487.85221414984	2556.27429790629	2511.73876270028	2441.75243824569	2436.75411754098	2252.18871649405	2292.92369319395	2145.44551878923	2241.10704516829	2046.50381157255	1883.04860493578	2022.23634119833	2193.78638843942	2028.17258599305	1984.93999639753	2201.27290531468	2027.82232975657	1866.82604193583	1987.60931405351
Smp_337870	738.005219560723	720.735760266722	750.893678722287	745.475533970094	704.371792087162	650.797725461865	662.249658545595	644.123485423375	706.610298489658	647.767426719064	1042.33846983203	1031.32445536565	998.113435285994	1140.68648755399	1078.19519657677	1076.0734140677	1008.13203011392	1082.9155511616	1054.25667100394	1130.39902005966
Smp_337875	446.865545789061	474.859758717397	425.411247641143	477.918645315028	461.557147563802	305.964627437661	371.615637200178	346.910682013195	327.690525924579	315.471149376167	396.576386284007	424.209311234801	393.39324322347	443.085085499742	463.332530420827	489.310789809623	486.340616725286	424.099950733986	456.288954446369	494.751236182152
Smp_337880	28.0500017919541	0	0	0	12.5593781650014	0	0	0	0	0	0	0	13.0047353131726	0	0	23.5936020243634	0	0	0	30.1152926371745
Smp_337890	95.7569026690846	156.722489537165	260.766626070857	177.401850086511	209.32296941669	301.978117633913	137.668746953092	312.804294736616	174.88604887619	151.42615170056	124.062666297403	174.091093961295	80.1958677645641	187.538338513844	122.389725016822	239.013446594638	301.331771638446	292.135357987782	171.889674620207	167.785201835686
Smp_337900	95.7569026690846	129.507206922927	236.022347684572	171.585395985314	183.157598239604	232.214196068322	121.47242378214	240.693647351851	147.504899809716	149.743638903887	222.676580533801	222.572158102415	63.9399486230984	112.316917022028	82.5644970351578	271.839327672013	203.842080814243	223.634653356164	119.801894432266	239.846794931782
Smp_340010	7509.66254871488	11302.7884070995	13008.8285100823	8913.71591008455	9986.79887087028	1690.28015678916	1311.0023811154	973.49373969433	1411.45407123309	1848.24030714517	30.7505754070487	6.61105420106183	9.75355148487942	18.5477477651055	10.6848172633734	3.07742635100392	8.86269916583665	5.03681651703072	2.08351120751767	7.52882315929362
Smp_340020	1120.06558879596	1112.07275509904	1135.38169672457	993.644242287837	903.228613033018	967.725254859832	931.288582329743	869.225641448791	856.764986918711	1006.14265241039	743.315633115211	791.122819393733	852.893890955567	883.078879705299	832.444399519179	796.027616126347	837.525071171564	806.898006028321	754.231057121395	764.713323751109
Smp_340030	1302.87422116421	1256.59529036086	1227.69688916572	1251.50704077424	1247.56489772347	1628.48925483107	1644.82659758335	1823.23001698508	1996.17409323329	1913.85830621542	1433.61303276999	1459.94113606782	1407.76259765093	1387.98979108873	1448.27841269906	1523.32604374694	1456.8061753844	1729.64279194835	1724.10552422087	1603.63933292954
Smp_340040	56.1000035839081	87.2765959697983	68.5226170697144	64.9504041300342	60.7036611308401	12.9561568621811	8.99795731719558	7.79574566321785	15.0154688429052	15.142615170056	3.18109400762572	2.20368473368728	1.08372794276438	4.12172172557899	5.82808214365819	5.12904391833987	2.21567479145916	4.02945321362457	2.08351120751767	2.15109233122675
Smp_340050	2395.85704960932	2364.91421337518	2314.54173213257	2218.97723960669	2157.07319983899	2235.4353724517	2012.84305185665	2080.48962387126	2140.14594155055	2255.40840394001	1848.21561843054	1852.19701866416	1820.66294384416	1877.44424600123	1876.64245025794	1829.01706128	1857.84331263851	1866.64420121158	1826.19757338923	1809.06865056169
Smp_340060	8796.09366538035	7318.09564916653	8057.11772378058	6992.34723865578	7668.54698458044	34652.7364690797	30968.269698592	34891.8086521473	34153.1255146245	38049.1856403591	4147.08622127473	3977.65094430554	4650.27660240195	5361.32953454688	4660.52302087867	27064.9389482958	33339.258587086	32539.8494266252	33647.6642458066	26835.9523782193
Smp_340070	913.07592040016	973.18096796431	903.16616109943	946.143200461394	1021.49609075345	949.785960742966	927.689399402865	912.102242596489	968.056108930832	998.571344825362	795.273501906431	695.262533478336	692.502155426439	809.918319076272	766.392801891053	733.453280322601	794.31941273811	786.750739960198	765.690368762742	733.522484948321
Smp_340080	21.279311704241	14.0768703177094	19.0340602971429	11.6329082023942	12.5593781650014	15.9460392149921	13.4969359757934	6.82127745531562	19.4317832084656	12.6188459750467	34.9920340838829	51.786591241651	49.8514853671615	51.5215215697374	37.8825339337783	31.8000722937072	38.7743088505354	31.2282624055904	33.3361793202827	33.3419311340146
Smp_340090	1383.15526077567	1398.30245155913	1376.16255948343	1330.0291711404	1431.76911081016	1191.96643132066	1223.7221951386	1291.17037547046	1211.83666190976	1270.29716148803	1209.87608756698	1147.01790388423	1209.44038412505	1302.46406528296	1308.40444125126	1186.86076270385	1159.90575332887	1143.35734936597	1245.93970209556	1218.59380563995
Smp_340100	464.275891728895	438.259895891353	462.527665220572	469.193964163232	470.976681187553	452.4688627254	455.296640250097	492.106444990627	504.343100546994	525.785248960279	540.785981296373	560.837764723412	552.701250809834	431.7503507544	452.647713157453	504.697921564643	443.134958291833	434.173583768048	489.625133766652	531.319805813007
Smp_340110	2042.81392360714	1973.57721854286	1917.68157493715	2164.69033466219	2138.23413259149	1907.54494109343	2131.61608844363	2078.54068745546	2148.97857028167	2172.96527690304	2092.09949234852	2310.56344327111	2175.04198112811	2375.14214436489	2300.1497526971	2278.32130852657	2286.57638478586	2013.71924350888	2108.51334200788	2137.11023107377
Smp_340120	1751.67424983548	2160.3303647578	2031.88593672	2065.81061494184	2223.00993520525	1227.84501955439	1185.03097867466	1197.62142751184	1160.60741526926	1252.63077712297	1429.37157409316	1364.08085015242	1439.1907079911	1385.92893022594	1391.94028531037	1414.59031267814	1431.32591528262	1356.91836968807	1309.48679392485	1308.93968355148
Smp_340130	24648.2136435988	23832.141447882	23133.9968851475	21958.0836410359	20164.0816439098	11517.026823028	11574.9722928404	10921.8396741682	9760.05474788841	9645.8458633257	17376.1958343209	16411.942054136	18048.405158798	16137.5709860732	15032.5665425424	9445.6472800147	9875.26254553349	8130.42922179098	7651.69490960863	9476.63726521944
Smp_340140	193.448288220373	230.860673210434	208.422960253715	193.881803373237	177.924524004187	95.6762352899525	90.8793689036754	104.268098245539	135.139219586147	98.4269986053642	123.002301628195	117.897133252269	118.126345761317	95.8300301197116	107.819519657677	41.0323513467189	56.4997071822087	70.51543123843	57.2965582067358	39.7952081276948
Smp_340150	2698.6036206742	2721.52826142382	2857.964153616	2444.84954053651	2406.16753344485	2133.77937245613	2146.01282015115	1921.6513059832	2229.35549173487	2266.34473711839	1332.87838919518	1252.79477110122	1323.23181811531	1324.10310434225	1409.42453174134	1051.45400325967	1308.35596435664	1118.17326678082	1120.9290296445	1192.78069766523
Smp_340160	7.73793152881492	15.01532833889	13.323842208	4.84704508433091	5.23307423541725	7.97301960749604	2.69938719515867	1.94893641580446	4.41631436556036	0.841256398336446	2.12072933841715	1.10184236684364	3.25118382829314	0	2.9140410718291	0	0	2.01472660681229	5.20877801879417	5.37773082806687
Smp_340170	1125.86903744257	1032.30382329869	1041.16309825372	1033.39001197935	994.284104729278	1093.3003136779	1097.75079269786	1086.53205181099	1107.61164288254	1116.34724059246	1136.71092539159	1163.54553938688	1208.35665618228	1175.72112222141	1162.70238765981	1128.38966203477	1111.16090791677	1138.32053284894	1061.54896023025	1048.65751147304
Smp_340180	4.83620720550932	1.87691604236125	3.80681205942858	6.78586311806328	5.23307423541725	6.97639215655904	6.29857012203691	8.77021387112008	4.41631436556036	4.20628199168223	3.18109400762572	8.81473893474911	7.58609559935066	5.15215215697374	5.82808214365819	7.18066148567581	12.1862113530254	9.06626973065529	17.7098452639002	9.67991549052037
Smp_340190	1338.66215448498	1225.6261756619	1331.43251778514	1277.68108422963	1074.8734479547	2932.07796065667	2513.12947869273	2986.74505722034	2635.65641336643	2851.85919036055	1713.54930544106	1861.01175759891	1716.62506133878	1306.58578700854	1290.92019482029	2125.47579976004	2158.06724688122	2282.68524551832	2509.58924945503	1862.84595884236
Smp_340200	179.906908044947	150.1532833889	221.746802461715	221.994664862356	215.602658499191	269.089411752991	195.255673783144	206.587260075273	267.628650552958	180.028869244	352.041070177247	379.033774194212	437.82608887681	380.228829184662	385.624768505384	381.600867524486	399.929299858379	409.9968644863	362.530950108074	454.956028054457
Smp_340210	1682.03286607614	1638.54770498138	1956.70139854629	1743.96682134226	1559.45612215434	1266.71349014093	1048.26202745329	954.978843744187	1182.68898709707	673.005118669157	1445.27704413129	1408.15454482617	1550.81468609583	1709.48408568389	1604.66528355389	1456.64847280852	1527.70776871109	1226.96850354868	1175.10032103996	1432.62749259701
Smp_340220	1039.7845491845	989.134754324381	967.881966109715	770.680168408615	690.765799075077	691.659450950282	634.355990862289	624.63412126533	565.288238791727	570.371838072111	227.978403879843	213.757419167666	280.685537175974	395.685285655583	312.773741709656	210.290800651935	361.154991007844	228.671469873194	212.518143166802	221.562510116355
Smp_340230	6278.3641941922	6093.40793152581	5761.61005194515	5607.061753554	5917.56034540983	7073.06501929993	7085.89138729152	7462.47753611529	7003.39132090563	7344.16835747718	6167.08091611707	5920.19903705087	5468.49119918906	4916.18358818434	5251.10201143603	5657.33544192887	5419.54053990911	5957.54657634393	6388.04536224917	6208.05246792039
Smp_340240	2581.56740630088	2404.32945026477	2423.03587582629	2457.45185775577	2398.84122951527	2510.50454891032	2546.42192076635	2584.28968735672	2548.21338892833	2512.83286183097	2495.03806664777	2606.95903995205	2678.97547451355	2715.18418672516	2635.26447595745	2682.48996929175	2665.45677412537	2622.16667876619	2529.38260592645	2667.35449072117
Smp_340250	1379.28629501126	1324.16426788587	1339.046141904	1285.43635636456	1363.73914574974	1342.45717641215	1316.40115550571	1357.43421360781	1203.00403317864	1330.02636576992	1222.60046359749	1175.66580542216	1167.17499435724	1255.0642654388	1216.12647397668	1169.42201338149	1267.36598071464	1282.37348523602	1293.86045986847	1229.34926729609
Smp_340260	1280.62766801887	1246.27225212787	1244.82754343314	1340.69267032593	1315.5948627839	1700.24643129853	1733.90637502359	2008.3789764865	2064.18533446291	1966.85745931061	1990.30448410449	2302.85054670321	2137.11150313136	1756.88388552805	2055.37030266346	1861.84294235737	1878.89222315737	1799.15085988337	2000.17075921696	2193.03863168567
Smp_340265	1217.75697434725	1317.5950617376	1313.35016050286	1209.822453049	1254.89120165306	1373.35262739119	1506.25805489854	1509.45125404056	1437.06869455334	1551.27679853241	1110.20180866138	1126.0828989142	1116.23978104731	1230.33393508533	1207.38435076119	1250.46090729126	1218.62113530254	1342.81528344039	1265.73305856698	1254.08682910519
Smp_340270	819.253500613279	701.966599843109	712.825558128001	710.576809362912	731.583778111332	546.151843113479	533.578868909698	553.497942088468	417.783338982011	485.40494184013	644.701718878813	633.559360935092	657.822861257979	769.731532251877	677.028875688294	651.388577629163	603.771380672622	550.020363659754	543.796425162111	514.111067163193
Smp_340280	27.0827603508522	27.2152826142382	19.0340602971429	23.2658164047884	27.2119860241697	49.8313725468503	47.6891737811366	45.8000057714049	34.4472520513708	48.7928711035139	33.9316694146744	40.7681675732146	40.0979338822821	49.4606607069479	49.5386982210947	46.1613952650588	50.9605202035608	51.3755284737133	63.5470918292888	29.0397464715611
Smp_340290	2624.12602970936	2575.12881011964	2749.47000992229	2749.24397183249	2779.80903385364	3381.55694102926	3454.31581407138	3419.40894152893	3535.70128106763	3502.15038627463	3676.28430814613	3991.9748950745	3856.98774829843	3663.18018360833	3644.49403383426	3946.28639077069	3493.01130873537	3686.94969046648	3747.19490672052	3914.98804283268
Smp_340300	1822.28287503591	1761.48570575604	1889.13048449143	1810.85604350603	1992.75466884689	2038.10313716618	1895.86960673311	1994.73642157587	1959.96031543569	2024.90415079583	1851.39671243817	1895.16887097106	2042.82717211086	1933.08748929655	1834.87452822839	1610.51979035872	1701.63823984064	1671.21572035079	1636.59805350513	1525.12446283976
Smp_340310	2307.83807846905	2536.65203125124	2772.31088227886	2671.6912504832	2779.80903385364	2143.7456469655	2163.10893905382	2246.14921921464	2148.97857028167	2466.56375992246	1599.02992116653	1530.45904754581	1582.24279643599	1440.54174308986	1421.08069602866	1679.24897886447	1770.32415837587	1761.87841765734	1800.15368329526	1657.41664121021
Smp_340320	178.939666603845	192.383894342029	269.331953204572	254.954571435806	265.840171159196	274.072549007677	254.642192076635	230.948965272829	316.208108574122	199.377766405738	301.143566055235	379.033774194212	365.216316711596	275.124925182398	294.318148254739	292.355503345372	335.674730906063	310.267897449092	235.436766449496	360.30796548048
Smp_340330	0	0	0	0	0	1.99325490187401	0.899795731719558	0	3.53305149244829	0.841256398336446	1.06036466920857	1.10184236684364	0	0	0	0	0	0	1.04175560375883	0
Smp_340340	196.350012543678	187.691604236125	214.133178342857	225.872300929821	156.992227062518	151.487372542425	154.764865855764	134.476612690508	141.322059697932	133.759767335495	127.243760305029	155.359773724953	121.377529589611	109.225625727843	130.160501208366	138.484185795176	130.724812696091	133.979319353017	115.63487201723	134.443270701672
Smp_340350	371.420713383116	429.813773700727	386.391424032	384.855379695874	403.993330974212	496.320470566629	475.092146347927	450.204312050831	486.677843084752	482.88117264512	284.177731347898	309.617705083062	333.788206371429	313.250851144003	367.169175050466	307.742635100392	355.615804029196	373.731785563679	363.572705711833	345.250319161893
Smp_340360	3029.40019353104	2922.35827795647	2735.19446469943	2883.99182517689	2788.18195263031	3786.18768610968	4034.6840610305	4289.60905118562	4244.07810530351	4486.42037232827	4033.62720166942	4217.85258027745	3900.336866009	3648.7541575688	3812.5370689764	3993.47359481942	3931.71491744429	4296.4044890272	4287.86606507136	3912.83695050145
Smp_340370	2642.50361709029	2754.37429216514	2570.54984312915	2755.06042593369	2734.80459542906	2394.89576460162	2595.91068601093	2823.03439829277	2601.20916131506	2708.00434624502	3556.46310052556	3456.47950478849	3279.36075480501	3498.31131458517	3433.71172963862	3666.24059282934	3243.74789469622	3451.22667746945	3650.31163557095	3605.23074713603
Smp_340380	2321.37945864447	2219.45322009218	2210.80610351315	2165.65974367905	2150.79351075649	3065.62603908223	3371.53460675319	3609.43024206987	3769.76594244233	3823.51033043915	2837.53585480214	3008.02966148313	2890.3024233526	2768.76656915769	2811.07828729114	3013.82620641651	2972.32773274247	3307.17372508237	3284.6554186516	3068.53321049496
Smp_340390	1876.44839573762	1678.90139989214	1734.95459608457	1806.0089984217	1720.63480860519	1166.0541175963	1257.91443294394	1188.85121364072	1152.65804941126	1120.55352258415	1900.17348722176	1878.6412354684	1934.45437783442	1746.5795812141	1577.46756688348	1343.80950660505	1418.03186653386	1304.53547791096	1171.97505422869	1345.50825318233
Smp_340400	0.967241441101864	0.938458021180627	1.90340602971429	1.93881803373237	4.1864593883338	3.98650980374802	1.79959146343912	2.9234046237067	2.64978861933622	4.20628199168223	4.2414586768343	4.40736946737456	5.4186397138219	2.0608608627895	3.88538809577213	5.12904391833987	3.32351218718874	3.02208991021843	4.16702241503533	10.7554616561337
Smp_340410	3877.67093737737	3522.03295349089	3730.67581824	3840.79852482382	3570.00324340165	3569.91952925635	3636.97434761045	3564.60470450636	3107.31878760827	3298.56633787721	3519.35033710326	3617.34849034767	3429.99893884926	3395.2682714457	3422.0555653513	3648.80184350698	3841.98008839019	4019.37958059051	3932.6274041896	3881.64611169867
Smp_340420	1377.35181212905	1469.62526116886	1216.27645298743	1325.18212605607	1283.14980252431	1489.95803915082	1464.86745123944	1487.03848525881	1496.24730705185	1464.62738950375	1384.8362579864	1308.98873181024	1240.86849446522	1509.58058199331	1482.27555853707	1489.4743538859	1362.63999674739	1355.91100638467	1434.49746637591	1374.54799965389
Smp_340430	1548.55354720408	1518.42507827025	1353.32168712686	1463.80761546794	1501.89230556475	1358.40321562714	1569.24375611891	1541.60870490133	1378.77334492795	1541.18172175237	1361.50823526381	1239.57266269909	1144.41670755919	1256.0946958702	1279.26403053297	1458.70009037586	1292.84624081642	1620.84755518048	1614.72118582619	1496.0847163682
Smp_340440	633.543143921721	640.966828466368	590.055869211429	655.320495401539	604.943381614234	734.514431340573	655.951088423558	665.561785997224	672.163046438288	703.290349009269	486.707383166736	452.857212772736	409.649162364936	447.206807225321	486.644858995459	452.381673597576	405.468486837027	464.394482870232	503.167956615516	513.035520997579
Smp_340450	842.467295199724	819.273852490688	766.120926960001	790.068348745939	779.728061077171	945.799450939218	1024.86733842858	1104.07247955323	1037.83387590669	1109.61718940577	970.233672325845	1134.89763784895	963.434141117534	874.835436254141	1001.45878168527	981.69900597025	944.985298557333	1012.40011992317	1030.29629211749	995.955749357984
Smp_340460	192.481046779271	199.891558511474	275.042171293715	265.618070621334	266.88678600628	312.94101959422	272.638106711026	258.234075094091	300.309376858105	250.694406704261	304.324660062861	340.469291354684	354.379037283952	293.672672947503	273.919860751935	371.342779687806	385.527413713894	352.57715619215	322.944237165238	293.624103212451
Smp_340470	664.494870036981	670.059027122968	650.013159147429	671.800448688265	693.905643616328	781.355921534612	776.523716473979	792.242653024514	834.683415090909	788.25724524125	898.128874819662	890.28863240966	928.754846949074	894.413614450641	949.977389416286	952.976360027547	926.15206282993	956.995138235836	993.834845985927	942.178441077315
Smp_340480	2509.99153965934	2363.975755354	2309.78321705829	1895.19462797339	2433.37951946902	1420.19411758523	1410.87970733627	1458.77890722964	1272.7818001545	1064.1893438956	1515.26111229905	1616.40275215962	2152.28369433006	2252.52092302892	1918.41037228749	1689.50706670115	1638.49150828405	1153.43098240003	1109.46971800316	1686.45638768177
Smp_340490	843.434536640826	823.02768457541	920.296815366858	755.169624138756	877.063241855931	2458.67992146159	2730.88004576886	3090.03868725798	2716.03333481962	2816.52642163042	722.108339731039	707.382799513616	672.99505245668	655.35375436706	659.544629257319	759.0984999143	912.858014081175	843.163084950942	969.874467099474	1042.20423447936
Smp_340500	2907.5277719522	2678.35919244951	2713.30529535772	2975.11627276231	3084.37395435493	2754.67827438988	2904.54062199073	3029.62165836804	3002.21050570794	2792.12998607867	3976.36750953215	3823.39301294743	4112.74754279082	3823.92733090591	3795.05282254543	3761.64080971046	3950.54815317169	3808.84065017863	3661.7709472123	3923.59241215759
Smp_340510	2514.82774686485	2555.42119167485	2370.69221000915	2542.75985124	2606.07096923779	2214.50619598203	2282.78177137252	2237.37900534352	2156.04467326657	2204.93302003983	2777.09506865726	2559.57981817777	2375.53165053952	2195.84724930221	2234.09815506897	2417.83130310541	2127.0477998008	2170.86791884024	2329.36553000475	2212.39846266671
Smp_340520	3115.48468178911	3154.15740918809	2920.77655259658	3209.71325484393	3056.11535348368	2872.28031360045	2895.54266467354	3031.57059478384	2745.18100963232	2988.98398328939	2987.04727316055	2959.54859734201	2875.1302321539	3335.5033064248	3414.28478915976	3155.38781856269	2936.87693607912	3407.91005542298	3272.1543514065	3113.70614945072
Smp_340530	392.700025087357	410.106155255934	396.860157195429	388.733015763339	425.972242762964	218.261411755204	239.345664637403	195.868109788349	177.535837495527	206.107817592429	283.117366678689	250.118217273506	278.518081290446	449.26766808811	397.2809327927	246.194108080314	306.870958617094	278.032271740095	270.856456977297	436.67174323903
Smp_340540	351.108643119977	476.736674759759	808.947562628572	641.748769165413	768.215297759253	751.457098006502	701.840670741256	676.280936284149	710.143349982107	794.146040029606	236.461321233512	229.183212303477	255.759794492394	127.773373492949	187.469975621005	221.574697272282	337.890405697522	206.509477198259	172.931430223966	198.976040638474
Smp_340550	39.6568990851764	18.7691604236125	20.9374663268572	37.8069516577811	27.2119860241697	28.9021960771732	32.3926463419041	28.2595780291647	44.1631436556037	35.3327687301308	18.0261993765458	23.1386897037164	11.9210073704082	29.8824825104477	32.0544517901201	23.5936020243634	23.2645853103212	19.1399027647167	37.503201735318	39.7952081276948
Smp_340560	55.1327621428063	71.3228096097277	50.4402597874286	61.0727680625695	39.7713641891711	60.7942745071573	48.5889695128562	55.5446878504272	37.9803035438191	43.7453327134952	89.0706322135202	80.4344927795856	91.0331471922079	83.4648649429746	90.335273226702	59.4969094527425	74.225105513882	62.4565248111809	44.7954909616298	57.0039467775088
Smp_340570	620.001763746295	613.75154585213	590.055869211429	558.379593714921	599.710307378817	546.151843113479	533.578868909698	454.10218488244	301.192639731217	415.580660778205	128.304124974237	113.489763784895	141.968360502134	187.538338513844	145.702053591455	181.568154709231	302.439609034176	254.862915761754	195.850053506661	183.918394319887
Smp_340580	833.762122229807	858.689089380274	816.56118674743	790.068348745939	895.902309103434	633.855058795935	680.245573179986	685.051150155269	679.229149423184	700.76657981426	705.142505023702	610.420671231376	659.990317143507	672.871071700771	658.573282233376	621.640122902792	669.133787020667	610.462161864123	620.886339840265	653.932068692931
Smp_340590	1514.70009676552	1538.13269671505	1616.94342224229	1516.15570237871	1633.76577629727	1451.08956856428	1450.47071953193	1469.49805751657	1647.28525835402	1566.41941370246	1569.33971042869	1602.07880139065	1537.80995078266	1247.85125241904	1215.15512695273	1484.34530996756	1527.70776871109	1522.12595144668	1476.16769052627	1699.36294166913
Smp_340600	2892.05190889457	3116.61908834086	2971.216812384	2916.95173175034	2999.59815174117	2266.33082343075	2260.28687807953	2344.57050821277	2209.04044565329	2321.86765940859	2767.55178663438	2597.04245865046	2550.01184932459	2963.5179206913	3042.25887898958	2718.39327672013	2491.52630299583	2637.27712831728	2708.56456977297	2693.16759869589
Smp_340610	409.143129586089	415.736903383018	404.473781314286	411.998832168128	415.50609429213	159.460392149921	167.362006099838	157.863849680162	186.368466226647	185.917664032355	123.002301628195	130.017399287549	151.721911987013	204.02522541616	144.730706567512	144.639038497184	179.469658108192	126.927776229174	110.426093998436	127.989993707991
Smp_340620	2.90172432330559	5.63074812708376	3.80681205942858	3.87763606746473	9.41953362375105	8.96964705843305	13.4969359757934	15.5914913264357	13.2489430966811	10.9363331783738	0	2.20368473368728	3.25118382829314	2.0608608627895	2.9140410718291	2.05161756733595	1.10783739572958	1.00736330340614	0	1.07554616561337
Smp_340630	30042.5191606239	29499.4894377918	33339.1083134606	32961.8453914839	32824.9814490783	30445.9719986746	32218.9857656822	33117.3020455573	31543.9669874515	29937.7914475991	30198.125414391	29519.4588501079	29500.1583299892	31360.1197490678	32007.8271329708	41078.512741984	37047.1903505929	37964.5008154673	38587.6693188309	32051.2757352785
Smp_340650	276.631052155133	234.614505295157	333.0960552	367.406017392283	339.103210455038	513.263137232558	446.298682932901	486.259635743214	487.561105957864	537.562838536989	358.403258192498	396.66325206371	409.649162364936	349.31591624282	411.851138151846	607.27879993144	613.741917234188	565.130813210846	583.383138104947	557.132913787728
Smp_340660	134.446560313159	122.938000774662	157.982700466286	155.105442698589	121.40732226168	137.534588229307	144.867112806849	143.246826561628	204.916986562001	118.617152165439	275.694813994229	254.525586740881	289.355360718089	266.88148173124	268.091778608277	253.374769565989	266.988812370829	219.605200142539	197.933564714178	203.278225300928
Smp_340670	3406.62435556077	3547.37132006277	3501.31539165943	3418.13619347016	3631.75351937957	5614.00243112815	5191.82137202185	5429.73685443123	5470.04697318307	5936.7464030603	3896.84015934151	3671.338766323	3697.67974071206	3746.6450485513	3543.47394334418	6002.00719324131	6349.01611492623	7137.16900463252	6839.12553867674	5532.60947591519
Smp_340680	513.60520522509	647.536034614633	537.712203394286	546.746685512527	661.460583356741	527.215921545676	696.441896350938	726.953283095065	598.852227969986	522.420223366933	577.898744718673	557.532237622881	736.935001079778	786.218419154193	780.963007250198	620.614314119124	761.084290866223	664.859780248054	631.303895877853	705.558284642373
Smp_340690	0	69.4458935673664	89.4600833965715	139.59489842873	93.1487213904271	40.8617254884172	198.854856710022	185.148959501424	143.971848317268	116.09338297043	212.072933841715	265.544010409317	212.410676781818	271.003203456819	157.358217878771	294.407120912708	288.037722889691	287.098541470751	188.557764280349	225.864694778809
Smp_340700	982.717304159494	1068.90368612473	1033.54947413486	1030.48178492875	1013.12317197678	1392.288548959	1361.39094209169	1614.693820494	1769.17553484348	1691.76661705459	1367.87042327906	1247.285559267	1291.80370777514	1263.30770888996	1315.20387041887	1396.12575457211	1221.94464748973	1405.27180825157	1540.75653795931	1422.94757710649
Smp_340710	688.675906064527	685.074355461858	696.646606875429	665.014585570201	707.511636628412	737.504313693384	692.84271342406	803.936271519341	747.240390652814	764.70206608783	696.659587670033	709.586484247303	669.743868628387	697.601402054245	697.427163191097	840.13739382407	766.623477844871	793.802283084041	829.237460592031	761.486685254269
Smp_340720	953.700060926438	1025.73461715043	1014.51541383772	1066.3499185528	1065.45391433095	1113.23286269664	1122.94507318601	1067.04268765294	1004.26988672843	1037.26913914884	1260.77359168899	1415.86744139408	1343.82264902783	1129.35175280864	1258.86574303017	1332.5256099847	1117.80793229115	1270.28512559515	1371.99213015038	1345.50825318233
